sku_id,product_name,category,cogs_60d,avg_inventory,turnover_ratio
SKU-07251,Modern What,Automotive,74305.00000000001,875.0,0.63
SKU-09650,Girl Yourself,Health & Beauty,42910.00999999997,226.0,0.63
SKU-05467,Into Republican,Apparel,68248.98000000007,770.0,0.63
SKU-08953,Into South,Toys,30120.320000000003,479.0,0.63
SKU-07790,Although Seem,Apparel,92915.13999999997,833.0,0.63
SKU-08578,Blue What,Health & Beauty,48892.79999999998,763.0,0.63
SKU-02729,Rate Somebody,Toys,195154.9299999999,860.0,0.63
SKU-01067,State Shake,Sports,129664.92000000001,729.0,0.63
SKU-06466,Western Together,Toys,110975.48000000003,831.0,0.63
SKU-07487,Same Top,Health & Beauty,68270.32,854.0,0.63
SKU-01650,Activity Add,Apparel,41134.50000000001,213.0,0.63
SKU-00544,Crime Draw,Apparel,1233.3999999999996,226.0,0.62
SKU-07262,Garden Add,Electronics,113531.06999999999,431.0,0.62
SKU-04735,Well Eat,Electronics,157727.02000000008,755.0,0.62
SKU-07529,Likely Team,Toys,202917.11999999994,723.0,0.62
SKU-04694,Purpose Over,Apparel,58335.67000000001,656.0,0.62
SKU-06281,Society Grow,Apparel,57704.27999999999,344.0,0.62
SKU-01127,Here Approach,Home & Garden,11966.250000000004,602.0,0.62
SKU-08107,Provide Item,Toys,44466.56,865.0,0.62
SKU-06888,Create Goal,Sports,137580.16,737.0,0.62
SKU-05412,Reveal Half,Electronics,51496.50999999998,291.0,0.62
SKU-05945,Three Protect,Health & Beauty,125204.79999999999,908.0,0.62
SKU-07469,Writer Seem,Apparel,2135.1000000000004,178.0,0.62
SKU-01313,Sing Herself,Electronics,59218.56000000001,443.0,0.62
SKU-03178,Study Couple,Sports,35464.23999999998,632.0,0.62
SKU-04981,Help Animal,Automotive,266436.0,874.0,0.62
SKU-07103,Political Choose,Sports,96610.96000000004,697.0,0.62
SKU-04387,Wear Race,Toys,195488.63999999996,946.0,0.61
SKU-03527,Call Management,Apparel,196168.49999999997,743.0,0.61
SKU-07571,Next Prepare,Sports,175744.99999999997,826.0,0.61
SKU-08476,Me Adult,Sports,78204.0,575.0,0.61
SKU-07615,Great Especially,Toys,60188.92,961.0,0.61
SKU-07247,Fly Later,Apparel,101826.98000000003,593.0,0.61
SKU-08246,Laugh Remember,Sports,66230.4,793.0,0.61
SKU-02546,Budget Alone,Electronics,65874.06000000004,929.0,0.61
SKU-01066,Community However,Food & Beverage,23478.399999999994,239.0,0.61
SKU-07626,Perform On,Sports,7890.7400000000025,101.0,0.61
SKU-01121,Shoulder Food,Apparel,153373.5,882.0,0.61
SKU-07949,Shoulder Worker,Toys,183202.76999999996,886.0,0.61
SKU-07837,Not Hot,Automotive,177.6,99.0,0.61
SKU-08922,Lot Read,Automotive,7579.439999999999,489.0,0.61
SKU-05449,Former Cultural,Automotive,161731.96,660.0,0.61
SKU-03457,Paper Live,Electronics,216373.88000000003,810.0,0.61
SKU-04035,Hospital Partner,Toys,58978.4,700.0,0.61
SKU-05260,Mention Natural,Home & Garden,186845.28000000003,955.0,0.61
SKU-04535,Human Third,Sports,58123.339999999975,306.0,0.61
SKU-02712,Tree Of,Toys,2891.5600000000004,264.0,0.61
SKU-01016,Able Place,Automotive,24616.9,377.0,0.61
SKU-03663,Heart Kind,Automotive,1147.36,658.0,0.61
SKU-02494,Particularly President,Home & Garden,114196.45,434.0,0.61
SKU-03411,Type East,Home & Garden,18692.170000000002,117.0,0.61
SKU-03424,Huge Husband,Sports,82806.96999999999,688.0,0.61
SKU-01881,Dog State,Automotive,12038.279999999997,849.0,0.61
SKU-08905,Purpose Fine,Food & Beverage,31361.85,579.0,0.61
SKU-06399,Final Conference,Electronics,30681.0,416.0,0.61
SKU-02045,Pressure Ever,Health & Beauty,149794.39999999997,538.0,0.6
SKU-08672,Approach Open,Apparel,203012.0399999999,843.0,0.6
SKU-04554,Laugh Fight,Electronics,131949.10000000003,814.0,0.6
SKU-05633,Prevent Law,Automotive,5805.500000000001,707.0,0.6
SKU-02556,Should See,Automotive,7795.259999999999,423.0,0.6
SKU-09188,Per Add,Food & Beverage,18872.26,182.0,0.6
SKU-01631,Be People,Toys,154372.32000000007,923.0,0.6
SKU-06574,Cost Court,Electronics,121379.03000000001,604.0,0.6
SKU-02946,Name Shake,Apparel,242504.32000000007,885.0,0.6
SKU-01418,Describe Her,Toys,43011.6,242.0,0.6
SKU-06690,Professional Enough,Sports,42650.71999999999,755.0,0.6
SKU-03750,List System,Automotive,108305.19,991.0,0.6
SKU-06164,Dark Special,Sports,78805.58999999998,304.0,0.6
SKU-04862,Take Democrat,Apparel,80775.58999999998,706.0,0.6
SKU-09732,Skin Remember,Automotive,89665.07000000002,684.0,0.6
SKU-09386,Some Society,Sports,28725.18,705.0,0.6
SKU-03955,Alone Personal,Automotive,37891.55999999999,525.0,0.6
SKU-09430,Create Expert,Toys,99291.85999999993,750.0,0.6
SKU-04010,Beat Ball,Health & Beauty,9409.920000000002,768.0,0.6
SKU-01617,Generation Wonder,Toys,64829.790000000015,301.0,0.59
SKU-08506,Minute Argue,Electronics,2488.8,58.0,0.59
SKU-06828,Son Property,Sports,24938.13,759.0,0.59
SKU-05747,Report Quite,Sports,45164.69999999999,355.0,0.59
SKU-06072,Produce Fast,Toys,40753.579999999994,165.0,0.59
SKU-01030,Red Job,Sports,1335.5999999999995,362.0,0.59
SKU-04251,Notice Red,Sports,4886.100000000001,754.0,0.59
SKU-00140,During Argue,Electronics,55871.590000000004,266.0,0.59
SKU-07104,Look House,Health & Beauty,119635.17999999998,976.0,0.59
SKU-04641,Relationship Drive,Health & Beauty,29221.079999999994,291.0,0.59
SKU-06366,Economic Fear,Home & Garden,221146.96,832.0,0.59
SKU-06098,Even Week,Toys,73700.64,953.0,0.59
SKU-04874,Father Purpose,Health & Beauty,61459.90000000002,367.0,0.59
SKU-05277,Subject Store,Electronics,106920.93000000001,536.0,0.59
SKU-00312,Common Operation,Toys,99423.84000000001,528.0,0.59
SKU-01391,Meeting Along,Apparel,58056.479999999996,456.0,0.59
SKU-01551,Reduce Animal,Sports,103550.30000000002,488.0,0.59
SKU-00292,Memory Voice,Food & Beverage,122264.70000000001,508.0,0.59
SKU-00897,Owner Drug,Automotive,23887.719999999998,115.0,0.59
SKU-04051,Community Game,Health & Beauty,102214.44000000002,480.0,0.59
SKU-02921,Career Wrong,Sports,14612.520000000004,932.0,0.59
SKU-09052,Away Win,Electronics,229920.5200000001,977.0,0.58
SKU-07396,Parent Able,Health & Beauty,217405.68,756.0,0.58
SKU-01273,Reach Staff,Food & Beverage,145871.25999999998,830.0,0.58
SKU-06870,Southern Though,Sports,172966.50000000003,990.0,0.58
SKU-09019,Firm Politics,Health & Beauty,126972.14999999986,750.0,0.58
SKU-03896,Green Strategy,Automotive,265869.09,944.0,0.58
SKU-08602,Catch Phone,Toys,103487.12000000004,440.0,0.58
SKU-09307,Face Enter,Automotive,8723.22,57.0,0.58
SKU-06150,Someone Low,Apparel,187105.92000000004,948.0,0.58
SKU-02036,Kind Finish,Automotive,134456.93000000002,865.0,0.58
SKU-06045,Address Attention,Food & Beverage,60503.99999999999,685.0,0.58
SKU-09593,Matter Whether,Electronics,5469.17,277.0,0.58
SKU-08643,Industry Industry,Sports,147207.00999999998,748.0,0.58
SKU-05474,What Maybe,Home & Garden,58101.75,374.0,0.58
SKU-03552,Production Way,Electronics,55214.70000000001,422.0,0.58
SKU-04113,North Military,Apparel,18996.6,365.0,0.58
SKU-04772,Any Southern,Health & Beauty,110807.96999999994,474.0,0.58
SKU-00004,Fill Manager,Toys,180781.05999999997,993.0,0.58
SKU-07906,Lead Agree,Toys,234683.68,813.0,0.58
SKU-09898,Would Pm,Health & Beauty,184531.34000000005,799.0,0.58
SKU-09404,Meet I,Sports,27199.950000000008,258.0,0.58
SKU-01709,Recently Human,Health & Beauty,45412.12000000002,514.0,0.58
SKU-05986,Determine Analysis,Food & Beverage,134400.5999999999,953.0,0.57
SKU-04315,Fill Senior,Electronics,190475.99999999988,703.0,0.57
SKU-06998,Of Already,Food & Beverage,19971.440000000006,437.0,0.57
SKU-06279,Rule Something,Food & Beverage,53073.9,517.0,0.57
SKU-02125,Challenge Bad,Apparel,128910.65999999999,491.0,0.57
SKU-05464,Nature Understand,Home & Garden,6698.52,364.0,0.57
SKU-08005,Low Response,Food & Beverage,179135.7200000001,683.0,0.57
SKU-04885,Three Green,Automotive,102678.35999999999,482.0,0.57
SKU-08544,General Laugh,Electronics,66018.15999999995,594.0,0.57
SKU-05567,Well Necessary,Sports,24934.24,620.0,0.57
SKU-07071,Only According,Home & Garden,28720.67999999998,965.0,0.57
SKU-04671,A Performance,Automotive,214345.56000000003,759.0,0.57
SKU-02870,Write Much,Toys,134243.64,979.0,0.57
SKU-08032,Individual Continue,Home & Garden,5263.549999999999,348.0,0.57
SKU-02958,Size Small,Toys,67916.8,492.0,0.57
SKU-04353,Lot Drug,Toys,66175.59999999999,806.0,0.57
SKU-01721,Suddenly Every,Automotive,55454.120000000024,620.0,0.57
SKU-03240,Very Receive,Toys,36299.94,782.0,0.57
SKU-08694,Generation Protect,Health & Beauty,76048.0,702.0,0.56
SKU-08073,Sing For,Food & Beverage,90670.05000000003,421.0,0.56
SKU-01153,Decade Outside,Home & Garden,79598.09999999995,996.0,0.56
SKU-05132,Fish Pull,Toys,4821.439999999999,884.0,0.56
SKU-02698,Others Indicate,Home & Garden,2472.9900000000002,661.0,0.56
SKU-08518,Concern Writer,Home & Garden,144236.69999999992,723.0,0.56
SKU-08050,Choose South,Health & Beauty,187897.35,912.0,0.56
SKU-08289,Company Degree,Toys,89870.0,360.0,0.56
SKU-09014,Level Arm,Automotive,6662.410000000001,624.0,0.56
SKU-04712,Answer Scientist,Sports,11799.519999999997,207.0,0.56
SKU-08271,Ahead No,Toys,58221.799999999996,440.0,0.56
SKU-08843,Try Sure,Food & Beverage,132713.87999999998,854.0,0.56
SKU-04836,Building Where,Automotive,26426.999999999996,823.0,0.56
SKU-05999,Defense Military,Health & Beauty,202007.68000000017,836.0,0.56
SKU-00774,Mention About,Home & Garden,74378.92,773.0,0.56
SKU-04900,Drive Draw,Toys,161776.02,865.0,0.56
SKU-02834,Land Actually,Electronics,74071.54000000001,275.0,0.55
SKU-09008,Six Performance,Electronics,103440.48,963.0,0.55
SKU-05518,Admit Accept,Automotive,15465.11,945.0,0.55
SKU-01318,Tonight Total,Health & Beauty,163409.6,683.0,0.55
SKU-00114,About Civil,Automotive,162303.47,744.0,0.55
SKU-09239,Set Debate,Sports,24126.200000000004,960.0,0.55
SKU-05003,Other Red,Toys,21554.3,746.0,0.55
SKU-03605,Player Edge,Apparel,253987.92000000007,966.0,0.55
SKU-00621,Mouth Cost,Home & Garden,24536.96000000001,808.0,0.55
SKU-04442,Especially Watch,Sports,20374.31999999999,337.0,0.55
SKU-03380,Leg Water,Automotive,110378.85000000002,995.0,0.55
SKU-08447,Southern Responsibility,Health & Beauty,130411.51000000001,940.0,0.55
SKU-02010,Situation Seek,Electronics,41864.70999999999,163.0,0.55
SKU-02178,Various Account,Home & Garden,141055.14,551.0,0.55
SKU-06209,Year Least,Toys,89063.34999999996,431.0,0.55
SKU-03179,Task Seek,Toys,136633.94999999998,622.0,0.55
SKU-05617,Behavior Attack,Health & Beauty,229540.79999999978,880.0,0.55
SKU-08378,Capital Say,Home & Garden,214783.89000000013,978.0,0.55
SKU-03878,Whose Economic,Toys,44601.17999999999,491.0,0.55
SKU-04024,Of Land,Apparel,101462.2,829.0,0.55
SKU-05444,Plan Range,Toys,26461.14000000001,348.0,0.55
SKU-01940,Now Ready,Toys,190502.45999999996,814.0,0.55
SKU-03210,Hot Minute,Sports,7401.2400000000025,559.0,0.55
SKU-06190,Decision Grow,Health & Beauty,4606.64,326.0,0.55
SKU-02374,Type Ball,Home & Garden,203224.78000000006,938.0,0.54
SKU-04691,Their Plan,Toys,76063.58000000002,514.0,0.54
SKU-06704,Create Behavior,Automotive,20244.959999999995,283.0,0.54
SKU-09152,Specific Himself,Automotive,107955.48,920.0,0.54
SKU-00326,Final Check,Automotive,33641.16,216.0,0.54
SKU-03356,Ball Research,Food & Beverage,40713.01,461.0,0.54
SKU-03410,Catch Head,Sports,67043.7,995.0,0.54
SKU-00686,Laugh Rise,Automotive,35740.0,368.0,0.54
SKU-06947,Mean They,Food & Beverage,80252.64,576.0,0.54
SKU-09410,Risk Into,Home & Garden,104126.46999999996,946.0,0.54
SKU-05137,Case Deal,Health & Beauty,55496.95999999999,842.0,0.54
SKU-04151,International And,Home & Garden,85952.99999999999,968.0,0.54
SKU-01649,Point Member,Electronics,49518.56000000002,340.0,0.54
SKU-07732,Among Ability,Home & Garden,141902.63999999996,771.0,0.54
SKU-01388,Issue Reveal,Home & Garden,43326.80000000001,854.0,0.54
SKU-02607,He Pressure,Health & Beauty,5564.790000000001,673.0,0.54
SKU-05542,Cell Bar,Automotive,143280.39000000007,829.0,0.54
SKU-01231,Interview Such,Toys,194228.63999999998,839.0,0.54
SKU-02835,Wind Player,Toys,96871.19999999998,446.0,0.54
SKU-04351,Organization Benefit,Health & Beauty,50805.96,306.0,0.54
SKU-00643,Some Notice,Health & Beauty,122384.15999999996,554.0,0.53
SKU-03436,Assume Scientist,Toys,12831.36,917.0,0.53
SKU-03617,Indeed All,Food & Beverage,79844.38,700.0,0.53
SKU-07848,Cell Myself,Sports,184929.40000000002,950.0,0.53
SKU-03348,Condition Performance,Food & Beverage,88464.48000000001,591.0,0.53
SKU-09437,Design Continue,Sports,91963.88999999998,993.0,0.53
SKU-04022,Difficult Once,Food & Beverage,13897.66,696.0,0.53
SKU-06426,Sometimes Analysis,Health & Beauty,63432.25000000004,332.0,0.53
SKU-00493,Race Late,Electronics,73893.6,929.0,0.53
SKU-05357,Worry Face,Automotive,44901.92000000001,176.0,0.53
SKU-00770,Pretty Economic,Electronics,17396.93999999999,888.0,0.53
SKU-09145,Too Heavy,Apparel,64809.8,623.0,0.53
SKU-02191,Daughter Approach,Apparel,24060.799999999996,274.0,0.53
SKU-02683,Card Treatment,Home & Garden,1353.7500000000005,705.0,0.53
SKU-02509,Look Quickly,Home & Garden,33285.280000000006,857.0,0.53
SKU-03378,Amount Hotel,Health & Beauty,41175.27999999999,386.0,0.53
SKU-01380,Attack Relationship,Apparel,10558.079999999996,358.0,0.53
SKU-02960,Civil Mother,Sports,96456.54000000002,762.0,0.53
SKU-04555,Herself Go,Electronics,60689.2,542.0,0.53
SKU-08521,Congress Effect,Toys,132689.63,518.0,0.52
SKU-00646,Reveal Ahead,Sports,188624.7000000001,955.0,0.52
SKU-02206,Break Sort,Electronics,155690.90999999997,789.0,0.52
SKU-04363,Management Support,Toys,37671.869999999995,168.0,0.52
SKU-04462,Meeting Management,Electronics,47549.12,536.0,0.52
SKU-05404,Stage Market,Home & Garden,139614.09000000005,767.0,0.52
SKU-08460,Particularly Executive,Home & Garden,148149.21000000002,757.0,0.52
SKU-07508,Attorney Southern,Health & Beauty,143210.33999999997,856.0,0.52
SKU-03445,Wait Nor,Automotive,7691.890000000001,102.0,0.52
SKU-00458,Television Campaign,Health & Beauty,133355.81999999995,513.0,0.52
SKU-02748,Authority Maybe,Electronics,34836.20000000001,267.0,0.52
SKU-09245,Else Shake,Electronics,13071.360000000004,849.0,0.52
SKU-09148,Glass Green,Electronics,40640.6,594.0,0.52
SKU-02807,None Truth,Sports,110292.42000000001,577.0,0.52
SKU-07073,Current Either,Toys,143017.60000000003,845.0,0.52
SKU-03403,Exist Claim,Health & Beauty,126598.95999999999,524.0,0.52
SKU-04252,Activity Live,Automotive,6598.080000000001,166.0,0.52
SKU-04628,Open Reach,Automotive,17351.099999999995,750.0,0.52
SKU-07257,Today How,Apparel,29749.210000000003,207.0,0.52
SKU-01935,Occur Too,Toys,44031.360000000015,436.0,0.52
SKU-05581,Pretty Prevent,Health & Beauty,74721.35999999999,328.0,0.51
SKU-07556,Serve Look,Health & Beauty,110969.65000000002,869.0,0.51
SKU-07389,Television Give,Food & Beverage,72973.94,585.0,0.51
SKU-04443,Building Today,Sports,4161.200000000001,987.0,0.51
SKU-06734,Different Short,Automotive,30673.079999999994,637.0,0.51
SKU-07014,News Owner,Electronics,68707.52,575.0,0.51
SKU-02590,Inside Political,Toys,183645.0,967.0,0.51
SKU-00037,School Next,Home & Garden,45643.06000000002,278.0,0.51
SKU-03909,Miss Threat,Food & Beverage,41673.1,364.0,0.51
SKU-07768,Trouble Stuff,Apparel,42002.01,433.0,0.51
SKU-09133,Receive Machine,Sports,67277.75999999998,685.0,0.51
SKU-07189,Model Perhaps,Apparel,104785.91999999997,751.0,0.51
SKU-00880,Goal Result,Sports,113316.40000000001,878.0,0.51
SKU-05838,Significant Natural,Apparel,35132.88,806.0,0.51
SKU-01423,Director Recent,Food & Beverage,62807.400000000016,352.0,0.51
SKU-00068,Indeed Week,Electronics,18104.400000000005,705.0,0.51
SKU-00062,Field Ten,Toys,131685.31999999995,621.0,0.51
SKU-04337,World Task,Health & Beauty,153802.10999999996,833.0,0.5
SKU-07361,Drive Tv,Food & Beverage,18404.9,134.0,0.5
SKU-03721,Into Speech,Toys,176221.98000000004,732.0,0.5
SKU-02475,Probably Drive,Health & Beauty,53559.35000000001,964.0,0.5
SKU-02763,Agent Really,Food & Beverage,73443.59999999998,457.0,0.5
SKU-00652,Degree Just,Health & Beauty,17764.200000000004,142.0,0.5
SKU-05784,Woman Study,Sports,216074.87999999998,925.0,0.5
SKU-08829,Purpose Police,Food & Beverage,23445.089999999993,675.0,0.5
SKU-02518,Every Win,Automotive,89464.54000000001,830.0,0.5
SKU-01742,Whom Bit,Apparel,48601.979999999996,252.0,0.5
SKU-04763,Future Choose,Home & Garden,56519.39999999995,835.0,0.5
SKU-01277,Run Short,Electronics,74320.79999999999,356.0,0.5
SKU-01671,Financial Important,Automotive,188820.45,953.0,0.5
SKU-00365,Term Plant,Toys,209972.54000000007,926.0,0.5
SKU-06915,Class Be,Electronics,45123.200000000004,945.0,0.5
SKU-06369,Few Small,Health & Beauty,26935.65000000001,635.0,0.5
SKU-04301,Office Floor,Home & Garden,41512.5,744.0,0.5
SKU-04347,Expect Art,Electronics,78598.56,740.0,0.5
SKU-07049,Dinner Experience,Home & Garden,87430.59,723.0,0.49
SKU-02547,Smile Say,Health & Beauty,2878.4,529.0,0.49
SKU-09826,Series Place,Electronics,104104.67999999998,455.0,0.49
SKU-02662,Move Wrong,Automotive,12280.120000000003,69.0,0.49
SKU-01875,Across Turn,Apparel,10988.160000000002,97.0,0.49
SKU-07816,Cover Ready,Apparel,21385.800000000007,369.0,0.49
SKU-06283,Yes Area,Electronics,65403.029999999984,990.0,0.49
SKU-06456,Soldier Because,Toys,47782.019999999975,580.0,0.49
SKU-08749,Power Medical,Sports,40512.34000000001,220.0,0.49
SKU-05634,Record View,Home & Garden,33085.67999999999,378.0,0.49
SKU-03064,Just Sit,Automotive,124063.50000000003,744.0,0.49
SKU-03170,Participant Offer,Health & Beauty,13011.949999999999,484.0,0.49
SKU-09564,Hospital Finish,Automotive,26244.8,719.0,0.49
SKU-07207,Right Series,Automotive,82041.5,637.0,0.49
SKU-08453,Maintain Whose,Health & Beauty,50849.840000000004,333.0,0.49
SKU-00127,Top Me,Apparel,77904.23999999998,598.0,0.49
SKU-09633,Beyond Family,Food & Beverage,15032.800000000003,351.0,0.49
SKU-01229,Three Health,Automotive,85527.31999999998,642.0,0.49
SKU-04568,See Set,Food & Beverage,11358.760000000006,458.0,0.49
SKU-09692,Across Use,Food & Beverage,57992.009999999995,993.0,0.49
SKU-08614,Around Determine,Apparel,79959.92999999998,632.0,0.49
SKU-09716,Field Design,Electronics,119744.68,959.0,0.49
SKU-02829,Happy Change,Toys,154163.19000000006,636.0,0.49
SKU-07766,Hotel Nor,Toys,60159.270000000004,389.0,0.49
SKU-02564,Hundred Be,Electronics,206056.98,927.0,0.49
SKU-09765,Watch Senior,Apparel,45713.859999999986,545.0,0.49
SKU-03062,Site Join,Apparel,81098.68000000002,538.0,0.49
SKU-08038,Color Ask,Electronics,87694.30000000002,854.0,0.49
SKU-05903,Send Adult,Health & Beauty,53305.589999999975,626.0,0.49
SKU-00758,Serve Mouth,Food & Beverage,182335.4,799.0,0.48
SKU-08010,Benefit Later,Electronics,46764.61999999999,844.0,0.48
SKU-09727,Boy Soon,Electronics,7191.120000000001,40.0,0.48
SKU-00960,Rule Approach,Toys,15838.910000000003,541.0,0.48
SKU-02685,Civil Game,Automotive,1796.2,146.0,0.48
SKU-04724,Reality Clearly,Home & Garden,151825.28,657.0,0.48
SKU-03529,Sure Receive,Home & Garden,73316.00000000001,826.0,0.48
SKU-08360,Couple Movement,Electronics,223956.72,976.0,0.48
SKU-09034,You Imagine,Food & Beverage,3386.4599999999996,960.0,0.48
SKU-04920,Buy Action,Sports,150392.03000000006,673.0,0.48
SKU-09060,Activity After,Electronics,135868.04000000004,715.0,0.48
SKU-07516,No Never,Sports,122054.4,682.0,0.48
SKU-05151,Tv Deep,Electronics,144314.88000000003,947.0,0.48
SKU-07224,Throughout Send,Automotive,62150.2,861.0,0.48
SKU-03758,Doctor White,Automotive,22678.920000000006,190.0,0.48
SKU-00340,Prevent Kid,Home & Garden,51120.11999999998,540.0,0.48
SKU-08487,Floor Important,Automotive,57523.82999999999,571.0,0.48
SKU-06912,Stock Type,Home & Garden,75929.99999999999,786.0,0.48
SKU-03043,Tough Toward,Sports,147752.37999999998,716.0,0.48
SKU-02075,Sport Pressure,Toys,184972.9700000001,842.0,0.48
SKU-02064,Never Ever,Health & Beauty,174640.31999999992,767.0,0.48
SKU-03650,I Responsibility,Electronics,26849.120000000003,143.0,0.48
SKU-04918,Group Young,Home & Garden,79834.47999999997,538.0,0.48
SKU-04860,Quality Care,Automotive,21555.159999999996,91.0,0.48
SKU-01602,Now Prevent,Toys,167441.25,775.0,0.48
SKU-09618,Style Find,Sports,47953.240000000034,556.0,0.48
SKU-08428,Treat Prevent,Food & Beverage,90405.99999999999,887.0,0.48
SKU-07422,Tonight Whom,Apparel,18204.280000000006,80.0,0.48
SKU-00568,Southern Through,Health & Beauty,154084.08000000005,958.0,0.47
SKU-07305,Pressure Technology,Automotive,117593.04,654.0,0.47
SKU-00138,Leader Sea,Electronics,183597.40000000008,853.0,0.47
SKU-07097,White Cover,Toys,80736.7,408.0,0.47
SKU-02253,Long Degree,Food & Beverage,142863.91999999995,623.0,0.47
