sku_id,product_name,category,supplier_id,lead_time_days,reorder_point,unit_cost
SKU-08712,Dinner Network,Health & Beauty,SUP-185,10,491,356.87
SKU-08713,Common Activity,Home & Garden,SUP-134,26,498,226.74
SKU-08714,Authority Develop,Food & Beverage,SUP-013,11,85,262.77
SKU-08715,Beat Letter,Toys,SUP-187,13,183,407.34
SKU-08716,Save Security,Electronics,SUP-030,24,86,240.56
SKU-08717,Each Policy,Electronics,SUP-100,4,142,273.6
SKU-08718,Put Although,Apparel,SUP-002,5,124,421.55
SKU-08719,Per Appear,Sports,SUP-058,15,293,217.09
SKU-08720,Operation Find,Automotive,SUP-036,13,232,43.86
SKU-08721,Property High,Health & Beauty,SUP-072,12,254,262.05
SKU-08722,Sort Hospital,Sports,SUP-173,29,236,290.73
SKU-08723,Benefit Structure,Toys,SUP-137,17,215,257.12
SKU-08724,Push There,Sports,SUP-126,8,164,130.88
SKU-08725,Bank Lot,Apparel,SUP-193,3,458,113.79
SKU-08726,Research Sense,Sports,SUP-077,16,256,186.45
SKU-08727,Thus Whether,Health & Beauty,SUP-050,20,294,85.2
SKU-08728,Central Product,Food & Beverage,SUP-032,26,382,333.85
SKU-08729,Media Window,Apparel,SUP-098,13,210,308.3
SKU-08730,One Range,Food & Beverage,SUP-043,10,62,317.12
SKU-08731,Local Plant,Toys,SUP-125,24,343,114.34
SKU-08732,Figure Manager,Apparel,SUP-095,5,491,125.15
SKU-08733,Us Reason,Toys,SUP-078,16,453,394.23
SKU-08734,Political Page,Toys,SUP-054,4,285,345.83
SKU-08735,Mouth Lot,Sports,SUP-047,18,322,437.9
SKU-08736,Central Second,Food & Beverage,SUP-014,8,428,203.24
SKU-08737,Address Around,Toys,SUP-176,3,163,274.8
SKU-08738,Where Southern,Food & Beverage,SUP-055,16,201,370.04
SKU-08739,Themselves Security,Food & Beverage,SUP-157,12,75,487.14
SKU-08740,Most Example,Apparel,SUP-175,8,217,494.84
SKU-08741,Character Chair,Home & Garden,SUP-063,11,81,499.59
SKU-08742,Society Fund,Sports,SUP-019,9,270,445.54
SKU-08743,You Writer,Toys,SUP-091,27,255,320.73
SKU-08744,Local Chair,Food & Beverage,SUP-137,4,470,5.97
SKU-08745,Sit Three,Automotive,SUP-101,13,391,350.52
SKU-08746,Top Rock,Home & Garden,SUP-037,16,147,121.2
SKU-08747,View Must,Toys,SUP-107,7,140,30.94
SKU-08748,Window Price,Automotive,SUP-092,11,426,349.35
SKU-08749,Power Medical,Sports,SUP-052,9,263,378.62
SKU-08750,Discussion Light,Sports,SUP-185,27,237,330.57
SKU-08751,Effect Trial,Food & Beverage,SUP-028,16,106,184.17
SKU-08752,Strong Modern,Food & Beverage,SUP-036,29,156,256.72
SKU-08753,Yard Cold,Health & Beauty,SUP-116,18,491,467.64
SKU-08754,Natural Direction,Health & Beauty,SUP-064,24,244,365.48
SKU-08755,Support Wish,Toys,SUP-018,18,71,253.58
SKU-08756,She Population,Apparel,SUP-089,9,235,297.74
SKU-08757,Foreign Once,Home & Garden,SUP-163,12,417,464.02
SKU-08758,Start Perhaps,Toys,SUP-196,23,134,198.41
SKU-08759,Experience Wonder,Home & Garden,SUP-078,8,129,53.17
SKU-08760,Today Range,Food & Beverage,SUP-167,19,378,164.6
SKU-08761,Discuss Scene,Sports,SUP-090,3,126,209.06
SKU-08762,Entire Really,Food & Beverage,SUP-008,4,379,138.3
SKU-08763,Particularly Relationship,Sports,SUP-015,29,432,265.66
SKU-08764,Trouble Without,Health & Beauty,SUP-007,16,482,154.17
SKU-08765,Early State,Toys,SUP-017,6,426,53.83
SKU-08766,Account Indeed,Health & Beauty,SUP-086,29,390,96.06
SKU-08767,Eye Trade,Sports,SUP-118,11,226,459.28
SKU-08768,Business History,Food & Beverage,SUP-064,25,475,315.72
SKU-08769,Doctor Boy,Health & Beauty,SUP-012,8,473,158.87
SKU-08770,Loss Entire,Electronics,SUP-056,19,223,185.04
SKU-08771,Read Environmental,Home & Garden,SUP-174,23,455,247.96
SKU-08772,Born Maybe,Automotive,SUP-175,13,131,337.38
SKU-08773,Find Voice,Sports,SUP-101,6,70,292.13
SKU-08774,Speak Party,Sports,SUP-016,23,228,466.52
SKU-08775,Eat Husband,Electronics,SUP-197,29,447,313.81
SKU-08776,About Campaign,Toys,SUP-002,11,379,455.62
SKU-08777,Ball Ball,Toys,SUP-128,18,274,5.2
SKU-08778,Section Growth,Toys,SUP-092,5,314,445.55
SKU-08779,Marriage Fine,Automotive,SUP-105,6,451,361.43
SKU-08780,Produce Between,Apparel,SUP-182,26,318,88.17
SKU-08781,Cut Far,Electronics,SUP-155,5,300,133.36
SKU-08782,Lose Worker,Automotive,SUP-031,15,322,272.55
SKU-08783,Early Sing,Health & Beauty,SUP-169,21,431,64.66
SKU-08784,Technology Art,Electronics,SUP-164,27,392,393.22
SKU-08785,Staff Really,Sports,SUP-047,23,458,396.11
SKU-08786,Successful Because,Home & Garden,SUP-043,28,487,152.22
SKU-08787,High Level,Electronics,SUP-065,3,321,37.23
SKU-08788,Camera Method,Apparel,SUP-050,25,329,494.45
SKU-08789,Executive Add,Food & Beverage,SUP-001,25,272,127.24
SKU-08790,Politics Others,Health & Beauty,SUP-185,8,124,36.11
SKU-08791,Century Through,Automotive,SUP-144,24,200,166.66
SKU-08792,Itself Place,Health & Beauty,SUP-122,5,474,484.58
SKU-08793,Next Yard,Health & Beauty,SUP-028,5,408,396.98
SKU-08794,Class Civil,Electronics,SUP-086,18,391,241.47
SKU-08795,Person Growth,Electronics,SUP-082,12,466,154.4
SKU-08796,As Risk,Apparel,SUP-022,29,154,213.09
SKU-08797,How Between,Home & Garden,SUP-041,27,91,11.14
SKU-08798,Point Through,Electronics,SUP-076,19,225,359.89
SKU-08799,Wait Thus,Electronics,SUP-147,9,294,52.07
SKU-08800,Likely Adult,Home & Garden,SUP-089,15,302,260.72
SKU-08801,Themselves Sea,Apparel,SUP-178,13,323,284.01
SKU-08802,Purpose Nation,Automotive,SUP-059,12,496,3.34
SKU-08803,Join Foreign,Health & Beauty,SUP-069,9,383,489.99
SKU-08804,When Ok,Automotive,SUP-162,26,141,152.81
SKU-08805,Unit Pull,Electronics,SUP-167,8,60,40.92
SKU-08806,Model Mind,Home & Garden,SUP-123,26,201,427.56
SKU-08807,Sure Option,Electronics,SUP-074,3,238,78.1
SKU-08808,Next Way,Toys,SUP-007,19,497,14.92
SKU-08809,Floor Kitchen,Food & Beverage,SUP-101,27,213,248.61
SKU-08810,Professional Field,Automotive,SUP-111,14,175,67.13
SKU-08811,Congress Responsibility,Toys,SUP-180,6,260,491.26
SKU-08812,By Wait,Sports,SUP-188,5,146,7.68
SKU-08813,Modern Tend,Food & Beverage,SUP-052,8,358,27.97
SKU-08814,Sing Carry,Electronics,SUP-024,28,388,417.06
SKU-08815,Give Go,Apparel,SUP-026,18,96,121.78
SKU-08816,Usually Someone,Automotive,SUP-125,15,357,456.02
SKU-08817,Suggest Quickly,Sports,SUP-090,11,273,157.29
SKU-08818,Great Factor,Food & Beverage,SUP-122,28,106,37.22
SKU-08819,Sell International,Automotive,SUP-010,13,124,7.77
SKU-08820,Great Detail,Home & Garden,SUP-017,22,303,143.08
SKU-08821,Leader Country,Apparel,SUP-002,27,200,238.18
SKU-08822,Only Rich,Food & Beverage,SUP-112,23,108,3.01
SKU-08823,Could Religious,Home & Garden,SUP-027,15,374,291.6
SKU-08824,Travel By,Toys,SUP-071,25,489,168.5
SKU-08825,Loss Real,Electronics,SUP-176,21,135,196.6
SKU-08826,Carry Performance,Home & Garden,SUP-118,5,219,132.55
SKU-08827,Leave Difference,Food & Beverage,SUP-009,14,195,265.7
SKU-08828,Republican It,Health & Beauty,SUP-086,21,376,116.99
SKU-08829,Purpose Police,Food & Beverage,SUP-023,10,82,69.57
SKU-08830,These Company,Health & Beauty,SUP-199,16,52,445.6
SKU-08831,Push Situation,Toys,SUP-073,24,333,196.8
SKU-08832,Enter Pretty,Electronics,SUP-027,11,306,40.77
SKU-08833,Lay Should,Health & Beauty,SUP-093,27,175,117.09
SKU-08834,Middle Staff,Health & Beauty,SUP-081,26,496,156.7
SKU-08835,Strong Change,Home & Garden,SUP-084,19,162,385.4
SKU-08836,Hospital Various,Home & Garden,SUP-199,8,352,13.57
SKU-08837,Beautiful Affect,Electronics,SUP-043,6,342,240.43
SKU-08838,Exist Myself,Home & Garden,SUP-007,6,391,205.33
SKU-08839,Miss Executive,Automotive,SUP-092,21,97,484.28
SKU-08840,Different School,Electronics,SUP-083,14,413,92.09
SKU-08841,Day Sit,Apparel,SUP-191,27,324,314.87
SKU-08842,Example Despite,Health & Beauty,SUP-084,4,447,103.09
SKU-08843,Try Sure,Food & Beverage,SUP-044,19,244,275.34
SKU-08844,Respond Interview,Apparel,SUP-167,17,388,278.64
SKU-08845,Less Without,Health & Beauty,SUP-040,12,274,39.98
SKU-08846,Beautiful Cost,Automotive,SUP-135,5,262,229.58
SKU-08847,Care Third,Health & Beauty,SUP-198,22,370,231.93
SKU-08848,Attention Tend,Health & Beauty,SUP-025,6,331,161.27
SKU-08849,Process Its,Health & Beauty,SUP-059,24,187,140.39
SKU-08850,Social Attention,Toys,SUP-141,3,404,114.09
SKU-08851,As Step,Automotive,SUP-103,3,382,5.46
SKU-08852,American Traditional,Sports,SUP-086,20,119,3.4
SKU-08853,Together Simple,Sports,SUP-112,6,348,295.92
SKU-08854,Report Since,Sports,SUP-086,25,119,147.5
SKU-08855,Strong Executive,Electronics,SUP-098,24,257,86.02
SKU-08856,Back Network,Home & Garden,SUP-062,17,249,343.16
SKU-08857,Personal Bag,Automotive,SUP-008,29,108,265.63
SKU-08858,International Strategy,Apparel,SUP-113,27,308,457.69
SKU-08859,List End,Toys,SUP-173,25,438,415.93
SKU-08860,Quickly History,Apparel,SUP-146,23,390,364.05
SKU-08861,Move Simply,Apparel,SUP-060,24,400,65.47
SKU-08862,Sport Card,Apparel,SUP-060,12,383,333.88
SKU-08863,Reduce Yard,Toys,SUP-106,27,406,347.73
SKU-08864,Southern Issue,Sports,SUP-002,19,388,382.26
SKU-08865,Like Compare,Apparel,SUP-194,29,214,133.41
SKU-08866,Car Upon,Toys,SUP-091,27,294,321.05
SKU-08867,Agent Ball,Toys,SUP-014,24,133,310.09
SKU-08868,Treatment Receive,Home & Garden,SUP-048,14,485,194.19
SKU-08869,Production Amount,Toys,SUP-103,22,499,332.59
SKU-08870,If Ever,Sports,SUP-056,14,426,45.63
SKU-08871,Shoulder Choose,Apparel,SUP-012,18,496,322.64
SKU-08872,Teacher Organization,Toys,SUP-055,7,440,303.99
SKU-08873,Usually Alone,Electronics,SUP-156,18,358,107.29
SKU-08874,Already Mrs,Toys,SUP-110,19,163,409.56
SKU-08875,Protect Person,Food & Beverage,SUP-004,25,283,437.52
SKU-08876,Treat Religious,Food & Beverage,SUP-036,17,311,107.22
SKU-08877,Life Throughout,Food & Beverage,SUP-178,15,440,40.29
SKU-08878,Better Part,Toys,SUP-131,10,221,302.78
SKU-08879,Marriage Truth,Sports,SUP-001,29,67,241.26
SKU-08880,Deal Camera,Apparel,SUP-017,23,284,215.23
SKU-08881,War Game,Automotive,SUP-199,4,359,381.1
SKU-08882,Along Spring,Automotive,SUP-062,10,432,484.91
SKU-08883,Across Senior,Automotive,SUP-048,12,206,240.14
SKU-08884,Against Affect,Sports,SUP-062,9,260,5.56
SKU-08885,Too Site,Home & Garden,SUP-069,12,330,299.14
SKU-08886,Decide Mean,Health & Beauty,SUP-147,27,368,327.85
SKU-08887,Skin Us,Electronics,SUP-103,6,245,414.44
SKU-08888,Hot Management,Electronics,SUP-110,13,164,101.7
SKU-08889,Somebody Situation,Food & Beverage,SUP-162,11,446,263.35
SKU-08890,Relationship Program,Food & Beverage,SUP-177,6,209,224.95
SKU-08891,Strategy Care,Toys,SUP-175,5,204,333.06
SKU-08892,Old Answer,Automotive,SUP-091,13,100,34.31
SKU-08893,Store Ever,Toys,SUP-114,5,467,442.3
SKU-08894,Admit Reduce,Health & Beauty,SUP-178,28,333,256.8
SKU-08895,Interview Help,Automotive,SUP-089,20,122,438.83
SKU-08896,He Near,Food & Beverage,SUP-154,28,377,171.77
SKU-08897,Pay Point,Apparel,SUP-056,21,390,327.63
SKU-08898,Dark Building,Home & Garden,SUP-078,16,159,478.47
SKU-08899,Guess I,Toys,SUP-014,26,335,471.83
SKU-08900,If Never,Home & Garden,SUP-025,13,270,472.19
SKU-08901,Want Third,Home & Garden,SUP-132,26,58,23.87
SKU-08902,Your Whole,Home & Garden,SUP-032,4,446,203.0
SKU-08903,Interesting Like,Food & Beverage,SUP-082,29,131,32.74
SKU-08904,Young Himself,Electronics,SUP-078,4,369,156.46
SKU-08905,Purpose Fine,Food & Beverage,SUP-193,4,343,89.35
SKU-08906,Make Away,Home & Garden,SUP-106,12,424,311.02
SKU-08907,Letter Where,Food & Beverage,SUP-189,25,71,390.92
SKU-08908,Anyone Never,Home & Garden,SUP-020,17,464,257.89
SKU-08909,Kid Student,Sports,SUP-074,24,148,398.25
SKU-08910,Practice Into,Automotive,SUP-010,14,219,8.87
SKU-08911,Color Spring,Electronics,SUP-123,13,239,410.69
SKU-08912,Performance Knowledge,Sports,SUP-034,19,155,91.23
SKU-08913,Law Question,Apparel,SUP-189,20,369,231.82
SKU-08914,Production Present,Food & Beverage,SUP-155,16,314,222.69
SKU-08915,Start Him,Apparel,SUP-040,19,431,436.89
SKU-08916,Why Man,Toys,SUP-193,17,400,483.07
SKU-08917,Industry Budget,Food & Beverage,SUP-127,14,477,129.42
SKU-08918,At Easy,Health & Beauty,SUP-033,29,496,36.04
SKU-08919,Very Enjoy,Health & Beauty,SUP-196,18,217,326.13
SKU-08920,Writer Level,Automotive,SUP-071,25,393,252.66
SKU-08921,Impact Ready,Sports,SUP-137,8,474,283.94
SKU-08922,Lot Read,Automotive,SUP-144,4,162,25.52
SKU-08923,Join Front,Toys,SUP-133,4,377,388.22
SKU-08924,Control Late,Home & Garden,SUP-098,18,355,118.1
SKU-08925,Develop Cell,Automotive,SUP-124,4,197,169.13
SKU-08926,Population Form,Automotive,SUP-151,10,386,116.11
SKU-08927,Stop Miss,Health & Beauty,SUP-043,9,269,473.11
SKU-08928,Place Record,Home & Garden,SUP-114,3,475,86.44
SKU-08929,Figure Might,Health & Beauty,SUP-089,6,82,366.83
SKU-08930,Mouth Blue,Food & Beverage,SUP-185,13,269,124.76
SKU-08931,Fly Song,Home & Garden,SUP-179,22,368,213.9
SKU-08932,Record Radio,Sports,SUP-013,9,234,498.04
SKU-08933,Actually Free,Automotive,SUP-128,20,242,52.54
SKU-08934,Main My,Health & Beauty,SUP-152,6,410,440.98
SKU-08935,Data Suffer,Home & Garden,SUP-139,19,229,473.16
SKU-08936,Question Know,Toys,SUP-052,13,404,349.87
SKU-08937,Part Response,Toys,SUP-017,13,55,7.46
SKU-08938,Beyond Quite,Automotive,SUP-165,22,440,410.85
SKU-08939,Environmental Plant,Sports,SUP-013,13,58,441.43
SKU-08940,Allow Senior,Apparel,SUP-190,17,406,490.51
SKU-08941,Never Much,Health & Beauty,SUP-084,16,110,420.06
SKU-08942,Mr Already,Sports,SUP-097,19,467,224.18
SKU-08943,Involve Crime,Electronics,SUP-106,4,212,345.1
SKU-08944,Religious Sport,Electronics,SUP-096,20,148,243.85
SKU-08945,Hundred Magazine,Electronics,SUP-008,18,197,178.13
SKU-08946,Military Tell,Automotive,SUP-056,14,107,314.15
SKU-08947,Wife Measure,Toys,SUP-104,12,264,385.49
SKU-08948,Minute Space,Food & Beverage,SUP-083,18,365,318.86
SKU-08949,Write Pm,Health & Beauty,SUP-198,5,231,413.72
SKU-08950,He Brother,Toys,SUP-044,10,84,90.25
SKU-08951,Type Produce,Food & Beverage,SUP-188,29,352,188.41
SKU-08952,Church Need,Food & Beverage,SUP-103,24,95,158.01
SKU-08953,Into South,Toys,SUP-112,24,136,99.08
SKU-08954,Spring Cover,Health & Beauty,SUP-169,27,53,222.98
SKU-08955,Home Full,Automotive,SUP-149,26,315,474.07
SKU-08956,Threat Tonight,Sports,SUP-042,4,156,270.16
SKU-08957,While Positive,Food & Beverage,SUP-157,24,124,144.99
SKU-08958,Admit College,Apparel,SUP-193,3,89,178.65
SKU-08959,Hand In,Toys,SUP-145,16,176,307.51
SKU-08960,Successful Fall,Toys,SUP-030,27,232,177.99
SKU-08961,Power Road,Electronics,SUP-026,6,168,270.33
SKU-08962,Choice Personal,Sports,SUP-181,6,122,138.89
SKU-08963,Trip Open,Electronics,SUP-125,11,89,174.6
SKU-08964,Letter Sea,Toys,SUP-019,5,253,353.6
SKU-08965,Detail Action,Toys,SUP-053,7,145,293.35
SKU-08966,Indeed Throw,Food & Beverage,SUP-085,3,328,49.01
SKU-08967,School Nor,Sports,SUP-017,24,192,486.66
SKU-08968,Maybe Also,Home & Garden,SUP-174,21,164,27.05
SKU-08969,Pick Activity,Apparel,SUP-104,3,421,43.76
SKU-08970,Popular Pretty,Health & Beauty,SUP-181,12,182,351.44
SKU-08971,Position It,Food & Beverage,SUP-105,24,217,354.74
SKU-08972,Fly School,Toys,SUP-104,14,451,11.92
SKU-08973,Together The,Health & Beauty,SUP-192,12,294,322.27
SKU-08974,Capital Audience,Food & Beverage,SUP-173,4,326,19.05
SKU-08975,Hair Oil,Apparel,SUP-177,18,308,480.48
SKU-08976,Indeed Home,Toys,SUP-147,10,95,348.83
SKU-08977,Beat Owner,Apparel,SUP-124,16,395,95.32
SKU-08978,Finish Enter,Health & Beauty,SUP-199,17,384,81.16
SKU-08979,Training Recognize,Home & Garden,SUP-081,18,432,285.91
SKU-08980,Other Book,Food & Beverage,SUP-193,13,286,317.68
SKU-08981,Agent For,Automotive,SUP-037,14,102,416.04
SKU-08982,Crime Practice,Food & Beverage,SUP-121,4,197,451.9
SKU-08983,Fish Ground,Electronics,SUP-070,6,236,197.79
SKU-08984,Job Author,Sports,SUP-154,5,70,422.43
SKU-08985,Choose Its,Sports,SUP-130,11,139,272.33
SKU-08986,Collection Buy,Electronics,SUP-059,20,282,236.61
SKU-08987,Particularly Friend,Toys,SUP-118,21,264,350.24
SKU-08988,Continue Else,Sports,SUP-133,9,418,53.84
SKU-08989,Computer Our,Apparel,SUP-037,6,100,134.53
SKU-08990,Turn Us,Health & Beauty,SUP-031,8,202,408.84
SKU-08991,Imagine Visit,Health & Beauty,SUP-099,21,373,253.28
SKU-08992,Total She,Sports,SUP-094,3,165,454.25
SKU-08993,Catch Themselves,Sports,SUP-176,18,443,46.63
SKU-08994,Education Design,Electronics,SUP-006,13,263,158.42
SKU-08995,Any Never,Toys,SUP-015,24,388,179.39
SKU-08996,Growth Receive,Home & Garden,SUP-143,6,400,212.8
SKU-08997,Best Appear,Sports,SUP-189,20,186,493.44
SKU-08998,Medical Bring,Automotive,SUP-016,25,334,157.05
SKU-08999,Hospital Natural,Sports,SUP-020,28,470,260.54
SKU-09000,Section Simply,Home & Garden,SUP-077,7,415,269.2
SKU-09001,Last Capital,Electronics,SUP-044,24,120,385.97
SKU-09002,Who Federal,Home & Garden,SUP-170,8,294,260.14
SKU-09003,Hope Sound,Electronics,SUP-046,27,87,303.85
SKU-09004,Figure Lot,Apparel,SUP-095,4,265,377.28
SKU-09005,College Manager,Electronics,SUP-162,14,176,52.81
SKU-09006,Treatment Quickly,Apparel,SUP-064,24,121,481.83
SKU-09007,You Public,Apparel,SUP-157,11,275,423.54
SKU-09008,Six Performance,Electronics,SUP-131,22,364,195.91
SKU-09009,Skill Exactly,Automotive,SUP-009,14,490,364.89
SKU-09010,Concern Answer,Food & Beverage,SUP-153,15,493,381.76
SKU-09011,Also Wind,Electronics,SUP-042,29,333,425.5
SKU-09012,Next Like,Sports,SUP-174,24,461,96.19
SKU-09013,Smile Remain,Automotive,SUP-073,25,351,352.59
SKU-09014,Level Arm,Automotive,SUP-084,19,295,19.09
SKU-09015,Major Mention,Sports,SUP-059,7,120,60.0
SKU-09016,Ball Another,Food & Beverage,SUP-021,22,244,388.59
SKU-09017,Particularly Upon,Automotive,SUP-150,15,488,406.97
SKU-09018,Themselves Likely,Apparel,SUP-157,15,87,297.24
SKU-09019,Firm Politics,Health & Beauty,SUP-063,12,166,291.89
SKU-09020,School Attention,Food & Beverage,SUP-073,17,287,375.38
SKU-09021,Fast Ball,Toys,SUP-061,17,413,453.28
SKU-09022,Some Very,Sports,SUP-064,20,451,212.0
SKU-09023,Hair Keep,Food & Beverage,SUP-069,20,253,59.62
SKU-09024,Very Law,Electronics,SUP-168,4,400,419.9
SKU-09025,Change Instead,Health & Beauty,SUP-129,25,368,172.47
SKU-09026,Safe Decision,Food & Beverage,SUP-106,13,408,69.06
SKU-09027,Government Girl,Apparel,SUP-065,15,54,308.27
SKU-09028,Set Despite,Health & Beauty,SUP-122,13,477,290.1
SKU-09029,With System,Electronics,SUP-062,6,206,238.44
SKU-09030,Major Evening,Home & Garden,SUP-182,17,156,430.25
SKU-09031,Finally Even,Sports,SUP-103,24,277,137.93
SKU-09032,Mean Time,Health & Beauty,SUP-060,25,191,9.08
SKU-09033,Impact Nice,Sports,SUP-046,27,363,163.43
SKU-09034,You Imagine,Food & Beverage,SUP-005,13,221,7.33
SKU-09035,Early Environmental,Automotive,SUP-113,20,195,272.94
SKU-09036,Someone Spring,Electronics,SUP-150,18,56,190.68
SKU-09037,Old Different,Home & Garden,SUP-181,12,392,407.44
SKU-09038,Though Next,Electronics,SUP-070,14,402,399.3
SKU-09039,Occur Sometimes,Sports,SUP-160,15,495,218.73
SKU-09040,Network Notice,Electronics,SUP-011,11,350,110.2
SKU-09041,Language Memory,Home & Garden,SUP-138,29,65,212.66
SKU-09042,Especially Continue,Automotive,SUP-167,23,369,321.56
SKU-09043,Edge Contain,Food & Beverage,SUP-098,15,86,97.13
SKU-09044,Wish Coach,Apparel,SUP-031,8,202,387.09
SKU-09045,Age Article,Electronics,SUP-012,8,314,166.95
SKU-09046,Especially Material,Health & Beauty,SUP-108,13,232,466.26
SKU-09047,Dog Best,Apparel,SUP-080,21,205,257.16
SKU-09048,Away Behavior,Sports,SUP-166,29,186,423.95
SKU-09049,Grow Wall,Food & Beverage,SUP-067,13,445,308.91
SKU-09050,Visit Big,Toys,SUP-194,12,451,278.41
SKU-09051,Present Through,Food & Beverage,SUP-052,25,139,341.86
SKU-09052,Away Win,Electronics,SUP-133,17,489,406.22
SKU-09053,Low Box,Health & Beauty,SUP-139,15,267,323.14
SKU-09054,Successful Mean,Automotive,SUP-025,25,379,399.13
SKU-09055,Tell Either,Food & Beverage,SUP-035,10,235,97.26
SKU-09056,Administration General,Electronics,SUP-163,7,430,140.56
SKU-09057,Race Important,Electronics,SUP-022,4,258,116.79
SKU-09058,Tree Order,Apparel,SUP-165,18,100,399.66
SKU-09059,Thought Young,Food & Beverage,SUP-183,15,337,45.35
SKU-09060,Activity After,Electronics,SUP-096,21,137,398.44
SKU-09061,Human Dinner,Apparel,SUP-117,11,481,196.05
SKU-09062,Forward Candidate,Health & Beauty,SUP-192,17,185,42.05
SKU-09063,Lead Huge,Home & Garden,SUP-020,8,207,213.65
SKU-09064,Pretty Event,Health & Beauty,SUP-106,10,331,152.0
SKU-09065,Seek Prepare,Toys,SUP-004,26,457,297.0
SKU-09066,Attack Age,Apparel,SUP-018,16,204,237.58
SKU-09067,Itself Method,Apparel,SUP-051,7,269,150.15
SKU-09068,Letter Give,Electronics,SUP-196,19,216,431.48
SKU-09069,Authority Their,Sports,SUP-020,24,371,204.89
SKU-09070,Drive Wife,Sports,SUP-122,9,228,236.67
SKU-09071,Sell Against,Automotive,SUP-137,11,378,423.7
SKU-09072,People Color,Sports,SUP-080,18,99,46.81
SKU-09073,Billion Piece,Apparel,SUP-154,20,350,196.47
SKU-09074,Still Wish,Automotive,SUP-102,15,136,202.92
SKU-09075,Tax Prepare,Health & Beauty,SUP-025,20,82,249.17
SKU-09076,Give Country,Electronics,SUP-196,12,324,55.29
SKU-09077,Major Wind,Health & Beauty,SUP-169,3,190,53.57
SKU-09078,Unit Require,Food & Beverage,SUP-059,23,255,209.67
SKU-09079,Low Move,Toys,SUP-045,20,273,18.93
SKU-09080,Assume Respond,Toys,SUP-041,21,162,129.35
SKU-09081,Poor Movement,Apparel,SUP-038,4,327,102.59
SKU-09082,Heavy Thing,Apparel,SUP-117,29,453,245.97
SKU-09083,Clear With,Automotive,SUP-019,6,402,8.05
SKU-09084,Loss Animal,Electronics,SUP-014,13,54,338.68
SKU-09085,Start Time,Home & Garden,SUP-127,5,431,428.15
SKU-09086,Face Left,Apparel,SUP-149,11,261,354.1
SKU-09087,Character Deal,Home & Garden,SUP-143,12,305,409.49
SKU-09088,Participant Compare,Health & Beauty,SUP-003,4,383,322.55
SKU-09089,Produce Off,Home & Garden,SUP-037,9,465,254.92
SKU-09090,Article In,Sports,SUP-117,17,79,111.46
SKU-09091,Process Apply,Electronics,SUP-174,29,396,141.61
SKU-09092,Bring Fear,Toys,SUP-016,21,459,160.56
SKU-09093,Theory Feeling,Toys,SUP-142,12,131,21.41
SKU-09094,Important Research,Home & Garden,SUP-009,26,285,456.76
SKU-09095,They Agreement,Toys,SUP-007,22,393,450.4
SKU-09096,Four Eight,Health & Beauty,SUP-142,16,437,56.12
