order_id,sku_id,order_date,order_quantity,supplier_id
PO-004197,SKU-01045,2024-12-06,793,SUP-143
PO-004198,SKU-02488,2024-07-12,53,SUP-012
PO-004199,SKU-09016,2024-07-23,410,SUP-092
PO-004200,SKU-00194,2024-10-23,719,SUP-164
PO-004201,SKU-09447,2024-11-23,801,SUP-078
PO-004202,SKU-06443,2024-12-16,136,SUP-117
PO-004203,SKU-03222,2024-01-27,601,SUP-050
PO-004204,SKU-03276,2024-10-16,719,SUP-045
PO-004205,SKU-00491,2024-09-21,159,SUP-161
PO-004206,SKU-02127,2024-09-25,246,SUP-179
PO-004207,SKU-09330,2024-11-20,113,SUP-025
PO-004208,SKU-06213,2024-06-02,98,SUP-192
PO-004209,SKU-03029,2024-10-02,58,SUP-087
PO-004210,SKU-01988,2024-05-13,558,SUP-063
PO-004211,SKU-05140,2024-11-18,776,SUP-170
PO-004212,SKU-07057,2024-05-12,337,SUP-004
PO-004213,SKU-05226,2024-06-23,234,SUP-176
PO-004214,SKU-00013,2024-11-14,183,SUP-045
PO-004215,SKU-05384,2024-05-15,648,SUP-099
PO-004216,SKU-06291,2024-07-01,983,SUP-071
PO-004217,SKU-03605,2024-02-10,210,SUP-097
PO-004218,SKU-02243,2024-01-19,275,SUP-036
PO-004219,SKU-00897,2024-01-22,677,SUP-008
PO-004220,SKU-01354,2024-01-28,672,SUP-020
PO-004221,SKU-00274,2024-10-02,995,SUP-173
PO-004222,SKU-00950,2024-02-24,171,SUP-187
PO-004223,SKU-06004,2024-05-29,107,SUP-140
PO-004224,SKU-09042,2024-12-08,85,SUP-064
PO-004225,SKU-00125,2024-02-21,858,SUP-066
PO-004226,SKU-05079,2024-10-12,187,SUP-138
PO-004227,SKU-07148,2024-10-05,313,SUP-042
PO-004228,SKU-07885,2024-08-05,87,SUP-059
PO-004229,SKU-04896,2024-02-02,100,SUP-010
PO-004230,SKU-05721,2024-10-21,363,SUP-145
PO-004231,SKU-05086,2024-01-25,965,SUP-080
PO-004232,SKU-09687,2024-07-05,254,SUP-107
PO-004233,SKU-06002,2024-09-10,332,SUP-119
PO-004234,SKU-07821,2024-08-13,736,SUP-011
PO-004235,SKU-02657,2024-04-27,780,SUP-005
PO-004236,SKU-01172,2024-08-28,521,SUP-125
PO-004237,SKU-07451,2024-02-10,42,SUP-146
PO-004238,SKU-05422,2024-07-09,770,SUP-127
PO-004239,SKU-04730,2024-10-25,882,SUP-109
PO-004240,SKU-07006,2024-11-23,410,SUP-118
PO-004241,SKU-08506,2024-05-24,605,SUP-143
PO-004242,SKU-05100,2024-04-30,113,SUP-018
PO-004243,SKU-09306,2024-05-19,828,SUP-029
PO-004244,SKU-06373,2024-08-07,612,SUP-099
PO-004245,SKU-08293,2024-05-28,820,SUP-094
PO-004246,SKU-08523,2024-11-13,741,SUP-054
PO-004247,SKU-09450,2024-04-26,451,SUP-134
PO-004248,SKU-09102,2024-01-18,291,SUP-114
PO-004249,SKU-00220,2024-01-05,452,SUP-125
PO-004250,SKU-09298,2024-06-02,487,SUP-082
PO-004251,SKU-03404,2024-10-01,628,SUP-120
PO-004252,SKU-04361,2024-06-26,108,SUP-150
PO-004253,SKU-04471,2024-10-31,487,SUP-182
PO-004254,SKU-05551,2024-05-24,295,SUP-059
PO-004255,SKU-09111,2024-07-17,954,SUP-023
PO-004256,SKU-05779,2024-01-26,94,SUP-133
PO-004257,SKU-00262,2024-06-29,483,SUP-072
PO-004258,SKU-06236,2024-12-02,402,SUP-029
PO-004259,SKU-07284,2024-07-23,130,SUP-083
PO-004260,SKU-02988,2024-05-08,682,SUP-031
PO-004261,SKU-01708,2024-09-09,206,SUP-166
PO-004262,SKU-07618,2024-11-12,829,SUP-029
PO-004263,SKU-08141,2024-08-29,44,SUP-193
PO-004264,SKU-08882,2024-01-28,655,SUP-102
PO-004265,SKU-07332,2024-02-04,497,SUP-146
PO-004266,SKU-04275,2024-09-06,414,SUP-150
PO-004267,SKU-08987,2024-12-24,496,SUP-049
PO-004268,SKU-00588,2024-04-16,923,SUP-131
PO-004269,SKU-03335,2024-05-03,586,SUP-158
PO-004270,SKU-03344,2024-03-10,229,SUP-157
PO-004271,SKU-00920,2024-08-10,202,SUP-192
PO-004272,SKU-09631,2024-09-30,40,SUP-106
PO-004273,SKU-08362,2024-03-26,31,SUP-073
PO-004274,SKU-04060,2024-04-25,32,SUP-171
PO-004275,SKU-05883,2024-02-27,914,SUP-109
PO-004276,SKU-01961,2024-02-29,410,SUP-171
PO-004277,SKU-06401,2024-02-26,838,SUP-061
PO-004278,SKU-00578,2024-06-11,113,SUP-178
PO-004279,SKU-04748,2024-10-12,271,SUP-130
PO-004280,SKU-03492,2024-08-09,804,SUP-151
PO-004281,SKU-06408,2024-03-06,672,SUP-062
PO-004282,SKU-05996,2024-05-31,296,SUP-163
PO-004283,SKU-09512,2024-08-24,345,SUP-177
PO-004284,SKU-00218,2024-03-11,53,SUP-156
PO-004285,SKU-06140,2024-10-22,958,SUP-045
PO-004286,SKU-01714,2024-08-19,505,SUP-065
PO-004287,SKU-05794,2024-08-24,421,SUP-120
PO-004288,SKU-07356,2024-10-10,885,SUP-159
PO-004289,SKU-09409,2024-08-12,490,SUP-140
PO-004290,SKU-00813,2024-07-23,663,SUP-127
PO-004291,SKU-09280,2024-05-26,915,SUP-025
PO-004292,SKU-06726,2024-02-17,49,SUP-155
PO-004293,SKU-02251,2024-03-09,461,SUP-161
PO-004294,SKU-08790,2024-02-02,83,SUP-151
PO-004295,SKU-05534,2024-02-05,936,SUP-193
PO-004296,SKU-09743,2024-05-12,383,SUP-045
PO-004297,SKU-09270,2024-09-30,556,SUP-099
PO-004298,SKU-09363,2024-03-16,273,SUP-105
PO-004299,SKU-08110,2024-02-12,752,SUP-082
PO-004300,SKU-00367,2024-10-24,456,SUP-075
PO-004301,SKU-02146,2024-02-28,869,SUP-181
PO-004302,SKU-02064,2024-12-07,182,SUP-012
PO-004303,SKU-05176,2024-05-21,938,SUP-016
PO-004304,SKU-09704,2024-01-04,319,SUP-094
PO-004305,SKU-04023,2024-08-07,743,SUP-122
PO-004306,SKU-02075,2024-06-26,53,SUP-069
PO-004307,SKU-07150,2024-01-03,747,SUP-076
PO-004308,SKU-06187,2024-07-11,106,SUP-100
PO-004309,SKU-02156,2024-01-23,145,SUP-078
PO-004310,SKU-09165,2024-10-11,323,SUP-196
PO-004311,SKU-02959,2024-02-10,539,SUP-040
PO-004312,SKU-05577,2024-01-21,132,SUP-098
PO-004313,SKU-04198,2024-03-14,737,SUP-184
PO-004314,SKU-03130,2024-11-11,405,SUP-182
PO-004315,SKU-06793,2024-04-09,425,SUP-088
PO-004316,SKU-01274,2024-07-08,604,SUP-007
PO-004317,SKU-04493,2024-06-03,794,SUP-068
PO-004318,SKU-04924,2024-03-15,857,SUP-120
PO-004319,SKU-06225,2024-05-19,132,SUP-163
PO-004320,SKU-06189,2024-11-28,632,SUP-154
PO-004321,SKU-06946,2024-05-18,830,SUP-044
PO-004322,SKU-08035,2024-06-14,393,SUP-161
PO-004323,SKU-02358,2024-05-25,124,SUP-187
PO-004324,SKU-01463,2024-09-29,972,SUP-020
PO-004325,SKU-06062,2024-03-22,216,SUP-040
PO-004326,SKU-03544,2024-11-19,356,SUP-066
PO-004327,SKU-03000,2024-05-17,127,SUP-181
PO-004328,SKU-03688,2024-10-02,559,SUP-082
PO-004329,SKU-06222,2024-08-07,82,SUP-028
PO-004330,SKU-03178,2024-01-25,896,SUP-121
PO-004331,SKU-02515,2024-08-14,539,SUP-027
PO-004332,SKU-00354,2024-05-06,441,SUP-130
PO-004333,SKU-01725,2024-11-15,789,SUP-161
PO-004334,SKU-08987,2024-01-07,66,SUP-002
PO-004335,SKU-06072,2024-05-05,950,SUP-086
PO-004336,SKU-00621,2024-04-27,41,SUP-127
PO-004337,SKU-06894,2024-03-11,10,SUP-180
PO-004338,SKU-08256,2024-10-17,485,SUP-056
PO-004339,SKU-07836,2024-10-03,975,SUP-172
PO-004340,SKU-06475,2024-06-12,648,SUP-071
PO-004341,SKU-07875,2024-10-31,480,SUP-192
PO-004342,SKU-05689,2024-08-27,994,SUP-116
PO-004343,SKU-01199,2024-05-23,765,SUP-099
PO-004344,SKU-05159,2024-02-20,742,SUP-131
PO-004345,SKU-06339,2024-11-25,873,SUP-187
PO-004346,SKU-04799,2024-05-14,992,SUP-109
PO-004347,SKU-00536,2024-08-07,248,SUP-036
PO-004348,SKU-09487,2024-02-23,51,SUP-062
PO-004349,SKU-01014,2024-05-04,309,SUP-025
PO-004350,SKU-09755,2024-08-27,491,SUP-162
PO-004351,SKU-09827,2024-11-17,211,SUP-017
PO-004352,SKU-02060,2024-08-25,80,SUP-032
PO-004353,SKU-03080,2024-05-18,936,SUP-054
PO-004354,SKU-03027,2024-11-28,520,SUP-192
PO-004355,SKU-09627,2024-03-18,810,SUP-197
PO-004356,SKU-05247,2024-08-26,345,SUP-081
PO-004357,SKU-01119,2024-06-22,101,SUP-117
PO-004358,SKU-03426,2024-10-27,944,SUP-136
PO-004359,SKU-02975,2024-03-27,650,SUP-188
PO-004360,SKU-08329,2024-09-12,758,SUP-038
PO-004361,SKU-04796,2024-04-30,644,SUP-187
PO-004362,SKU-05147,2024-08-17,849,SUP-057
PO-004363,SKU-08840,2024-11-18,256,SUP-144
PO-004364,SKU-08299,2024-09-08,388,SUP-003
PO-004365,SKU-03293,2024-01-11,663,SUP-104
PO-004366,SKU-03816,2024-03-12,939,SUP-053
PO-004367,SKU-07244,2024-12-18,278,SUP-178
PO-004368,SKU-05379,2024-04-09,660,SUP-073
PO-004369,SKU-09306,2024-05-23,969,SUP-142
PO-004370,SKU-01462,2024-01-14,666,SUP-038
PO-004371,SKU-04718,2024-03-22,731,SUP-029
PO-004372,SKU-00803,2024-08-13,772,SUP-190
PO-004373,SKU-00953,2024-11-01,904,SUP-019
PO-004374,SKU-03152,2024-07-09,157,SUP-086
PO-004375,SKU-08533,2024-11-13,885,SUP-018
PO-004376,SKU-08008,2024-09-22,708,SUP-123
PO-004377,SKU-08984,2024-05-06,426,SUP-035
PO-004378,SKU-04436,2024-09-08,389,SUP-179
PO-004379,SKU-03995,2024-09-30,811,SUP-171
PO-004380,SKU-02232,2024-08-25,929,SUP-072
PO-004381,SKU-03510,2024-05-02,269,SUP-094
PO-004382,SKU-09529,2024-04-29,32,SUP-198
PO-004383,SKU-00891,2024-01-25,561,SUP-007
PO-004384,SKU-00912,2024-12-06,303,SUP-178
PO-004385,SKU-07203,2024-01-30,559,SUP-128
PO-004386,SKU-01098,2024-10-08,839,SUP-023
PO-004387,SKU-08942,2024-09-07,820,SUP-045
PO-004388,SKU-01530,2024-05-20,776,SUP-081
PO-004389,SKU-06891,2024-04-28,195,SUP-105
PO-004390,SKU-07531,2024-04-20,515,SUP-197
PO-004391,SKU-05373,2024-09-03,791,SUP-120
PO-004392,SKU-00799,2024-04-21,142,SUP-079
PO-004393,SKU-05701,2024-07-11,771,SUP-134
PO-004394,SKU-09924,2024-06-03,306,SUP-062
PO-004395,SKU-04681,2024-04-18,864,SUP-072
PO-004396,SKU-04380,2024-09-26,733,SUP-056
PO-004397,SKU-01618,2024-10-10,721,SUP-164
PO-004398,SKU-00193,2024-12-05,465,SUP-151
PO-004399,SKU-01449,2024-05-15,434,SUP-040
PO-004400,SKU-04241,2024-09-12,342,SUP-134
PO-004401,SKU-02426,2024-11-27,104,SUP-044
PO-004402,SKU-05713,2024-05-02,113,SUP-144
PO-004403,SKU-02756,2024-08-03,597,SUP-087
PO-004404,SKU-00010,2024-06-30,557,SUP-027
PO-004405,SKU-00687,2024-05-07,564,SUP-165
PO-004406,SKU-00547,2024-05-31,435,SUP-188
PO-004407,SKU-09730,2024-10-20,689,SUP-184
PO-004408,SKU-01623,2024-09-08,389,SUP-162
PO-004409,SKU-03175,2024-11-20,564,SUP-165
PO-004410,SKU-05138,2024-07-27,990,SUP-175
PO-004411,SKU-05380,2024-04-06,390,SUP-113
PO-004412,SKU-01867,2024-11-07,484,SUP-036
PO-004413,SKU-08356,2024-09-22,268,SUP-123
PO-004414,SKU-07673,2024-01-16,790,SUP-083
PO-004415,SKU-04067,2024-03-28,504,SUP-114
PO-004416,SKU-06663,2024-03-26,604,SUP-147
PO-004417,SKU-06138,2024-07-13,814,SUP-124
PO-004418,SKU-01849,2024-10-20,213,SUP-046
PO-004419,SKU-04049,2024-04-12,185,SUP-050
PO-004420,SKU-05384,2024-05-13,567,SUP-199
PO-004421,SKU-02008,2024-09-25,937,SUP-173
PO-004422,SKU-03424,2024-05-23,940,SUP-081
PO-004423,SKU-07826,2024-09-25,438,SUP-052
PO-004424,SKU-09527,2024-02-17,653,SUP-157
PO-004425,SKU-05041,2024-12-07,375,SUP-036
PO-004426,SKU-04390,2024-02-20,482,SUP-153
PO-004427,SKU-08493,2024-05-14,698,SUP-173
PO-004428,SKU-01098,2024-09-09,454,SUP-094
PO-004429,SKU-02140,2024-02-10,176,SUP-196
PO-004430,SKU-07603,2024-01-06,484,SUP-079
PO-004431,SKU-02792,2024-12-30,995,SUP-189
PO-004432,SKU-01461,2024-07-02,930,SUP-033
PO-004433,SKU-05393,2024-08-11,866,SUP-083
PO-004434,SKU-08232,2024-07-24,683,SUP-025
PO-004435,SKU-05248,2024-06-13,648,SUP-072
PO-004436,SKU-03215,2024-11-19,174,SUP-020
PO-004437,SKU-01166,2024-05-25,891,SUP-110
PO-004438,SKU-07878,2024-10-27,650,SUP-079
PO-004439,SKU-06196,2024-03-07,577,SUP-042
PO-004440,SKU-09670,2024-05-11,392,SUP-168
PO-004441,SKU-03925,2024-06-15,706,SUP-021
PO-004442,SKU-06761,2024-09-05,503,SUP-021
PO-004443,SKU-08584,2024-08-12,146,SUP-135
PO-004444,SKU-07156,2024-07-04,804,SUP-059
PO-004445,SKU-02795,2024-11-17,758,SUP-048
PO-004446,SKU-01429,2024-04-30,990,SUP-125
PO-004447,SKU-09324,2024-05-11,161,SUP-132
PO-004448,SKU-00152,2024-11-16,101,SUP-151
PO-004449,SKU-00246,2024-08-10,390,SUP-148
PO-004450,SKU-01063,2024-02-29,578,SUP-116
PO-004451,SKU-04822,2024-09-06,389,SUP-122
PO-004452,SKU-01929,2024-01-10,304,SUP-154
PO-004453,SKU-08308,2024-01-20,311,SUP-162
PO-004454,SKU-08936,2024-01-22,745,SUP-144
PO-004455,SKU-02674,2024-03-20,344,SUP-027
PO-004456,SKU-00781,2024-05-07,173,SUP-057
PO-004457,SKU-02700,2024-04-06,985,SUP-161
PO-004458,SKU-03114,2024-10-11,924,SUP-095
PO-004459,SKU-09801,2024-03-06,499,SUP-069
PO-004460,SKU-05453,2024-09-11,202,SUP-086
PO-004461,SKU-06894,2024-08-26,965,SUP-125
PO-004462,SKU-05543,2024-06-17,411,SUP-057
PO-004463,SKU-08743,2024-12-30,986,SUP-020
PO-004464,SKU-06475,2024-04-13,357,SUP-006
PO-004465,SKU-01177,2024-01-21,616,SUP-198
PO-004466,SKU-00919,2024-09-13,637,SUP-040
PO-004467,SKU-07608,2024-02-29,818,SUP-134
PO-004468,SKU-02246,2024-02-06,396,SUP-073
PO-004469,SKU-04629,2024-12-22,572,SUP-063
PO-004470,SKU-04350,2024-11-02,267,SUP-032
PO-004471,SKU-06331,2024-07-01,795,SUP-067
PO-004472,SKU-08441,2024-10-07,789,SUP-159
PO-004473,SKU-06548,2024-12-14,739,SUP-124
PO-004474,SKU-07055,2024-12-10,737,SUP-143
PO-004475,SKU-01333,2024-07-20,223,SUP-077
PO-004476,SKU-02036,2024-01-04,726,SUP-194
PO-004477,SKU-02144,2024-10-08,673,SUP-070
PO-004478,SKU-07806,2024-08-14,762,SUP-112
PO-004479,SKU-02433,2024-09-02,860,SUP-145
PO-004480,SKU-07305,2024-11-21,677,SUP-163
PO-004481,SKU-09061,2024-11-15,888,SUP-101
PO-004482,SKU-03821,2024-06-12,90,SUP-114
PO-004483,SKU-02479,2024-12-28,848,SUP-052
PO-004484,SKU-03184,2024-12-07,428,SUP-089
PO-004485,SKU-01717,2024-11-30,802,SUP-006
PO-004486,SKU-02545,2024-12-08,931,SUP-074
PO-004487,SKU-05511,2024-04-12,723,SUP-021
PO-004488,SKU-00962,2024-12-05,763,SUP-001
PO-004489,SKU-02075,2024-04-07,692,SUP-160
PO-004490,SKU-01252,2024-06-14,441,SUP-160
PO-004491,SKU-04669,2024-03-27,49,SUP-115
PO-004492,SKU-09398,2024-12-09,247,SUP-041
PO-004493,SKU-08274,2024-06-15,598,SUP-178
PO-004494,SKU-04262,2024-03-12,167,SUP-117
PO-004495,SKU-02349,2024-10-19,159,SUP-074
PO-004496,SKU-07338,2024-10-23,659,SUP-054
PO-004497,SKU-06527,2024-04-02,988,SUP-031
PO-004498,SKU-09746,2024-11-09,133,SUP-058
PO-004499,SKU-04540,2024-10-04,73,SUP-016
PO-004500,SKU-04845,2024-10-25,756,SUP-048
PO-004501,SKU-07837,2024-08-16,479,SUP-063
PO-004502,SKU-03423,2024-11-03,669,SUP-013
PO-004503,SKU-02544,2024-02-07,407,SUP-139
PO-004504,SKU-07119,2024-06-02,929,SUP-176
PO-004505,SKU-07175,2024-11-08,38,SUP-170
PO-004506,SKU-06903,2024-09-18,920,SUP-125
PO-004507,SKU-01623,2024-01-09,221,SUP-036
PO-004508,SKU-08148,2024-07-06,503,SUP-170
PO-004509,SKU-07499,2024-05-05,638,SUP-090
PO-004510,SKU-09611,2024-11-02,802,SUP-148
PO-004511,SKU-06163,2024-05-10,238,SUP-151
PO-004512,SKU-09642,2024-01-06,241,SUP-002
PO-004513,SKU-08731,2024-01-28,593,SUP-063
PO-004514,SKU-02515,2024-09-06,297,SUP-164
PO-004515,SKU-05593,2024-12-03,911,SUP-104
PO-004516,SKU-00394,2024-04-20,479,SUP-032
PO-004517,SKU-03655,2024-06-04,345,SUP-107
PO-004518,SKU-00535,2024-08-27,219,SUP-015
PO-004519,SKU-09482,2024-05-08,608,SUP-145
PO-004520,SKU-06207,2024-03-25,819,SUP-142
PO-004521,SKU-02106,2024-07-05,783,SUP-061
PO-004522,SKU-02313,2024-12-06,804,SUP-186
PO-004523,SKU-03565,2024-08-17,399,SUP-194
PO-004524,SKU-04838,2024-06-26,501,SUP-132
PO-004525,SKU-00317,2024-05-03,414,SUP-120
PO-004526,SKU-02905,2024-01-15,621,SUP-198
PO-004527,SKU-03977,2024-09-05,467,SUP-004
PO-004528,SKU-06611,2024-08-30,689,SUP-127
PO-004529,SKU-00643,2024-08-13,936,SUP-164
PO-004530,SKU-00971,2024-07-26,48,SUP-170
PO-004531,SKU-04724,2024-03-19,118,SUP-060
PO-004532,SKU-09381,2024-03-14,886,SUP-091
PO-004533,SKU-08479,2024-09-18,114,SUP-126
PO-004534,SKU-01896,2024-08-05,711,SUP-098
PO-004535,SKU-09606,2024-10-18,715,SUP-160
PO-004536,SKU-08184,2024-07-26,317,SUP-028
PO-004537,SKU-03708,2024-11-28,934,SUP-052
PO-004538,SKU-00223,2024-12-14,773,SUP-168
PO-004539,SKU-08300,2024-01-31,756,SUP-188
PO-004540,SKU-05439,2024-10-14,875,SUP-082
PO-004541,SKU-03890,2024-06-18,758,SUP-196
PO-004542,SKU-07627,2024-11-15,857,SUP-050
PO-004543,SKU-00990,2024-07-24,779,SUP-083
PO-004544,SKU-09617,2024-01-01,817,SUP-025
PO-004545,SKU-07739,2024-04-17,362,SUP-086
PO-004546,SKU-01020,2024-12-29,750,SUP-028
PO-004547,SKU-08628,2024-05-23,708,SUP-047
PO-004548,SKU-09496,2024-07-12,318,SUP-157
PO-004549,SKU-06953,2024-07-07,904,SUP-080
PO-004550,SKU-03210,2024-05-20,181,SUP-158
PO-004551,SKU-09763,2024-10-29,750,SUP-184
PO-004552,SKU-08383,2024-11-18,576,SUP-084
PO-004553,SKU-09800,2024-04-22,364,SUP-144
PO-004554,SKU-05012,2024-08-05,148,SUP-112
PO-004555,SKU-07610,2024-12-01,856,SUP-098
PO-004556,SKU-07096,2024-11-24,703,SUP-175
PO-004557,SKU-05522,2024-04-29,460,SUP-009
PO-004558,SKU-00676,2024-04-21,790,SUP-155
PO-004559,SKU-03783,2024-08-06,989,SUP-162
PO-004560,SKU-08176,2024-01-20,893,SUP-184
PO-004561,SKU-01447,2024-08-30,100,SUP-086
PO-004562,SKU-05522,2024-08-16,163,SUP-186
PO-004563,SKU-08674,2024-04-24,112,SUP-034
PO-004564,SKU-02142,2024-10-04,279,SUP-024
PO-004565,SKU-00618,2024-02-09,622,SUP-058
PO-004566,SKU-09503,2024-05-27,624,SUP-056
PO-004567,SKU-02925,2024-06-06,349,SUP-088
PO-004568,SKU-06922,2024-10-15,726,SUP-173
PO-004569,SKU-01608,2024-05-28,363,SUP-128
PO-004570,SKU-03501,2024-06-17,642,SUP-118
PO-004571,SKU-09928,2024-10-31,357,SUP-054
PO-004572,SKU-01716,2024-08-01,316,SUP-139
PO-004573,SKU-06890,2024-05-05,788,SUP-164
PO-004574,SKU-05231,2024-03-22,182,SUP-027
PO-004575,SKU-08611,2024-03-14,324,SUP-105
PO-004576,SKU-03770,2024-01-19,764,SUP-182
PO-004577,SKU-06402,2024-11-30,116,SUP-117
PO-004578,SKU-03936,2024-09-30,198,SUP-082
PO-004579,SKU-02592,2024-04-01,714,SUP-143
PO-004580,SKU-00255,2024-05-20,661,SUP-123
PO-004581,SKU-07464,2024-03-30,500,SUP-103
PO-004582,SKU-04301,2024-01-27,637,SUP-151
PO-004583,SKU-09589,2024-05-01,862,SUP-017
PO-004584,SKU-05698,2024-04-23,860,SUP-045
PO-004585,SKU-04702,2024-05-25,962,SUP-085
PO-004586,SKU-09584,2024-09-05,446,SUP-179
PO-004587,SKU-09721,2024-03-03,286,SUP-042
PO-004588,SKU-02496,2024-04-08,120,SUP-096
PO-004589,SKU-09049,2024-09-20,619,SUP-087
PO-004590,SKU-07350,2024-07-05,508,SUP-059
PO-004591,SKU-06487,2024-05-22,746,SUP-130
PO-004592,SKU-06000,2024-01-16,606,SUP-150
PO-004593,SKU-04626,2024-02-22,264,SUP-035
PO-004594,SKU-02690,2024-03-19,604,SUP-149
PO-004595,SKU-07492,2024-04-22,621,SUP-039
PO-004596,SKU-08150,2024-03-14,590,SUP-068
PO-004597,SKU-05486,2024-09-08,269,SUP-132
PO-004598,SKU-09561,2024-03-09,562,SUP-173
PO-004599,SKU-03447,2024-07-03,211,SUP-118
PO-004600,SKU-00181,2024-12-05,891,SUP-093
PO-004601,SKU-01424,2024-09-06,611,SUP-058
PO-004602,SKU-00074,2024-06-28,921,SUP-108
PO-004603,SKU-03661,2024-05-13,883,SUP-046
PO-004604,SKU-03800,2024-05-16,229,SUP-050
PO-004605,SKU-08932,2024-12-06,291,SUP-179
PO-004606,SKU-00162,2024-10-28,33,SUP-097
PO-004607,SKU-00204,2024-03-03,577,SUP-191
PO-004608,SKU-06696,2024-01-27,883,SUP-155
PO-004609,SKU-06494,2024-04-12,243,SUP-092
PO-004610,SKU-09062,2024-11-10,377,SUP-011
PO-004611,SKU-01739,2024-07-19,32,SUP-006
PO-004612,SKU-05432,2024-03-05,617,SUP-098
PO-004613,SKU-08345,2024-11-23,636,SUP-101
PO-004614,SKU-07437,2024-01-21,602,SUP-144
PO-004615,SKU-05075,2024-11-09,316,SUP-046
PO-004616,SKU-08271,2024-11-24,524,SUP-160
PO-004617,SKU-07370,2024-04-04,739,SUP-097
PO-004618,SKU-08838,2024-03-09,810,SUP-183
PO-004619,SKU-04710,2024-01-02,385,SUP-052
PO-004620,SKU-04125,2024-06-17,94,SUP-147
PO-004621,SKU-04656,2024-02-19,88,SUP-103
PO-004622,SKU-00218,2024-12-06,181,SUP-025
PO-004623,SKU-03582,2024-03-10,773,SUP-111
PO-004624,SKU-09241,2024-05-21,287,SUP-105
PO-004625,SKU-05820,2024-09-01,845,SUP-184
PO-004626,SKU-08533,2024-08-31,328,SUP-163
PO-004627,SKU-06589,2024-05-16,259,SUP-103
PO-004628,SKU-02990,2024-03-30,54,SUP-021
PO-004629,SKU-09568,2024-01-23,723,SUP-186
PO-004630,SKU-00075,2024-04-19,993,SUP-185
PO-004631,SKU-01257,2024-08-01,124,SUP-075
PO-004632,SKU-06389,2024-06-04,208,SUP-020
PO-004633,SKU-07684,2024-12-20,462,SUP-184
PO-004634,SKU-02830,2024-06-17,895,SUP-040
PO-004635,SKU-08297,2024-01-21,417,SUP-109
PO-004636,SKU-04863,2024-07-15,381,SUP-122
PO-004637,SKU-00714,2024-06-29,442,SUP-045
PO-004638,SKU-07651,2024-03-01,186,SUP-034
PO-004639,SKU-08215,2024-04-30,926,SUP-187
PO-004640,SKU-09484,2024-12-12,390,SUP-196
PO-004641,SKU-04289,2024-07-01,347,SUP-017
PO-004642,SKU-01024,2024-12-15,677,SUP-049
PO-004643,SKU-09908,2024-08-06,403,SUP-168
PO-004644,SKU-06232,2024-04-08,701,SUP-046
PO-004645,SKU-04831,2024-09-24,772,SUP-075
PO-004646,SKU-00913,2024-07-16,21,SUP-198
PO-004647,SKU-09081,2024-03-30,755,SUP-067
PO-004648,SKU-05606,2024-03-08,653,SUP-064
PO-004649,SKU-02042,2024-01-21,596,SUP-122
PO-004650,SKU-03099,2024-02-18,14,SUP-064
PO-004651,SKU-03575,2024-08-16,877,SUP-108
PO-004652,SKU-01458,2024-09-30,463,SUP-004
PO-004653,SKU-00924,2024-02-29,438,SUP-093
PO-004654,SKU-06650,2024-03-18,862,SUP-117
PO-004655,SKU-09294,2024-12-29,874,SUP-117
PO-004656,SKU-08862,2024-03-24,831,SUP-126
PO-004657,SKU-06908,2024-06-26,916,SUP-027
PO-004658,SKU-08140,2024-08-26,247,SUP-040
PO-004659,SKU-08412,2024-12-14,487,SUP-115
PO-004660,SKU-03793,2024-11-02,459,SUP-076
PO-004661,SKU-03997,2024-08-22,676,SUP-148
PO-004662,SKU-02396,2024-12-07,679,SUP-182
PO-004663,SKU-05716,2024-08-03,291,SUP-166
PO-004664,SKU-00497,2024-01-16,492,SUP-024
PO-004665,SKU-00369,2024-07-13,380,SUP-008
PO-004666,SKU-09817,2024-12-20,427,SUP-066
PO-004667,SKU-01564,2024-03-14,794,SUP-049
PO-004668,SKU-04567,2024-11-14,426,SUP-196
PO-004669,SKU-05434,2024-08-22,621,SUP-106
PO-004670,SKU-09065,2024-04-08,86,SUP-068
PO-004671,SKU-05209,2024-05-02,264,SUP-192
PO-004672,SKU-09576,2024-02-18,750,SUP-114
PO-004673,SKU-09494,2024-07-03,814,SUP-167
PO-004674,SKU-08846,2024-01-28,188,SUP-160
PO-004675,SKU-03548,2024-10-01,184,SUP-168
PO-004676,SKU-03879,2024-02-24,516,SUP-102
PO-004677,SKU-01629,2024-09-17,552,SUP-132
PO-004678,SKU-03807,2024-07-25,305,SUP-073
PO-004679,SKU-00208,2024-09-29,593,SUP-009
PO-004680,SKU-01077,2024-02-15,769,SUP-128
PO-004681,SKU-09958,2024-03-08,197,SUP-007
PO-004682,SKU-06984,2024-07-19,988,SUP-065
PO-004683,SKU-00967,2024-06-04,908,SUP-165
PO-004684,SKU-07542,2024-05-04,128,SUP-196
PO-004685,SKU-02557,2024-02-23,501,SUP-130
PO-004686,SKU-08392,2024-08-08,260,SUP-107
PO-004687,SKU-00834,2024-05-03,317,SUP-124
PO-004688,SKU-03510,2024-02-02,414,SUP-040
PO-004689,SKU-07332,2024-12-23,874,SUP-155
PO-004690,SKU-05078,2024-02-19,174,SUP-010
PO-004691,SKU-05039,2024-02-06,436,SUP-155
PO-004692,SKU-05893,2024-08-27,97,SUP-083
PO-004693,SKU-03829,2024-07-04,764,SUP-171
PO-004694,SKU-09410,2024-01-02,181,SUP-049
PO-004695,SKU-07293,2024-05-08,792,SUP-126
